job_title,company_name,required_skills,salary_range,location,experience_required,date_posted,job_url,salary_low,salary_high,salary_low_lpa,salary_high_lpa,salary_clean,min_experience,skills_count
"Product Marketing Manager, Google Play, South East Asia",Google,"Product Marketing Strategy, Data Analytics Skills, Campaign Management, Cross Functional Collaboration, Excellent Communication",Not disclosed,Thailand,4 - 7 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/product-marketing-manager-google-play-south-east-asia-google-thailand-vietnam-4-7-years-jobid-eAtD7j9n3JNzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,4,5
"Genai Policy Enforcement Manager, Youtube",Google,"Data Analytics Expertise, Policy Interpretation, Trust And Safety, Strategic Problem Solving, Communication Skills",Not disclosed,United States of America (USA),7 - 10 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/genai-policy-enforcement-manager-youtube-google-united-states-of-america-usa-7-10-years-jobid-WY9hlfvJoiJzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,7,5
"Program Manager, Supply Chain Analytics, Cloud Supply Chain",Google,"Data Analytics Tools, Program Management, Cross Functional Coordination, Supply Chain Management, Data Visualization",Not disclosed,United States of America (USA),5 - 7 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/program-manager-supply-chain-analytics-cloud-supply-chain-google-united-states-of-america-usa-5-7-years-jobid-NXJJjyM59IxzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
"Senior Digital Marketing Specialist, Advisors & Consulting Services",Master Card,"Digital Marketing Strategy, Data Analytics Insights, Client Account Management, Project Execution, Communication & Presentation",Not disclosed,Taiwan,5 - 7 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/senior-digital-marketing-specialist-advisors-consulting-services-master-card-taiwan-5-7-years-jobid-d4AveuN3gQRzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
"Customer Solutions Architect, Platform, Digital Native, Google Cloud",Google,"Cloud Native Architecture, Technical Stakeholder Engagement, Infrastructure Modernization, Application Modernization, Data Analytics Solutions",Not disclosed,China,6 - 9 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/customer-solutions-architect-platform-digital-native-google-cloud-google-china-6-9-years-jobid-LBnf2TYIehhzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,6,5
"Technical Program Manager Iii, Resource Management, Youtube",Google,"Program Management, Data Analytics Tools, Resource Management, Cross Functional Collaboration, Machine Learning Infrastructure",Not disclosed,United States of America (USA),5 - 8 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/technical-program-manager-iii-resource-management-youtube-google-united-states-of-america-usa-5-8-years-jobid-+lzR+gb+zcNzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
"Program Manager Iii, Software Engineering, Youtube",Google,"Program Management, Software Development Life Cycle, Cross Functional Leadership, Data Analytics, Release Management",Not disclosed,United States of America (USA),5 - 8 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/program-manager-iii-software-engineering-youtube-google-united-states-of-america-usa-5-8-years-jobid-VBxyBbkNQZ9zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
"Scaled Testing Specialist, Rai Testing, Trust And Safety",Google,"Data Analytics Expertise, SQL Proficiency, Machine Learning Knowledge, Problem Solving Ability, Communication Skills",Not disclosed,Ireland,7 - 10 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/scaled-testing-specialist-rai-testing-trust-and-safety-google-ireland-7-10-years-jobid-dSAeLhjU4VZzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,7,5
"Customer Solutions Architect, Platform, Digital Native, Google Cloud",Google,"Cloud Native Architecture, Technical Sales Expertise, Application Modernization, Infrastructure Modernization, Data Analytics Solutions",Not disclosed,China,6 - 9 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/customer-solutions-architect-platform-digital-native-google-cloud-google-china-6-9-years-jobid-1bYbcXf7ZGBzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,6,5
Data Support Engineer At Astrazeneca,Astra Zeneca Pharma Limited,"SQL Proficiency, Snowflake Database, Data Analytics Architecture, Version Control (Git), Data Modeling Expertise",Not disclosed,Mexico,3 - 5 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/data-support-engineer-at-astrazeneca-astra-zeneca-pharma-limited-mexico-sweden-3-5-years-jobid-Yat1dytBXyRzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,3,5
"Associate Managing Consultant, Specialized Product Delivery (Commercial & New Payment Flows)",Master Card,"Commercial Card Management, Stakeholder Leadership, Data Analytics Fluency, Program Management, Digital Payment Strategy",Not disclosed,Dubai,5 - 8 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/associate-managing-consultant-specialized-product-delivery-commercial-new-payment-flows-master-card-dubai-5-8-years-jobid-ovELHCcn3P9zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
Data Scientist-Artificial Intelligence,Ibm,"Python Expertise, Data Analytics Proficiency, Machine Learning Knowledge, Data Modeling Skills, Quantitative Analysis",Not disclosed,Bengaluru,5 - 7 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/data-scientist-artificial-intelligence-ibm-bengaluru-5-7-years-jobid-aqeyaiBkjB9zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
Digital Marketing Strategist,Google,"Digital Media Expertise, Client Management Skills, Project Management, Data Analytics, Problem Solving Ability",Not disclosed,Bengaluru,2 - 5 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/digital-marketing-strategist-google-bengaluru-2-5-years-jobid-ZjRCMvT98TlzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,2,5
Digital Marketing Strategist,Google,"Digital Media Strategies, Campaign Management, Client Solutions Development, Stakeholder Collaboration, Data Analytics Insights",Not disclosed,Gurugram,2 - 5 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/digital-marketing-strategist-google-gurugram-hyderabadsecunderabad-2-5-years-jobid-__SLASH__nBIZ3xHy3xzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,2,5
Senior Analyst - Billing/Invoicing Lead To Cash,Hcl Technologies,"Billing And Invoicing, Analytical Skills, Accounting Principles, Customer Service Mindset, Data Analytics Tools",Not disclosed,Remote,1 - 3 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/senior-analyst-billinginvoicing-lead-to-cash-hcl-technologies-remote-1-3-years-jobid-pYh8JGaFSypzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
"Digital Marketing Strategist, Customer Success Acceleration (English, Mandarin)",Google,"Digital Media Strategy, Client Relationship Management, Data Analytics Solutions, Cross Functional Collaboration, Campaign Implementation",Not disclosed,China,2 - 5 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/digital-marketing-strategist-customer-success-acceleration-english-mandarin-google-china-2-5-years-jobid-LDkqUUu0M6VzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,2,5
"Senior Silicon Quality And Reliability Engineer, Google Cloud",Google,"Silicon Quality Assurance, Reliability Engineering, Failure Analysis Techniques, Data Analytics Tools, Statistical Modeling Expertise",Not disclosed,Taiwan,5 - 12 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/senior-silicon-quality-and-reliability-engineer-google-cloud-google-taiwan-5-12-years-jobid-3AFocr1zNrNzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
"Data Transformation Lead, Financial Services, Central Or West, Lcs",Google,"Data Analytics Expertise, AdTech Solutions Selling, Project Planning Leadership, Google Product Knowledge, Communication Skills",Not disclosed,Chicago,8 - 11 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/data-transformation-lead-financial-services-central-or-west-lcs-google-chicago-8-11-years-jobid-nYR3E2AGD2NzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,8,5
"Policy Enforcement Manager,  Youtube Trust And Safety",Google,"Data Analytics Expertise, Content Policy Management, Problem Solving Skills, Effective Communication, Critical Thinking Ability",Not disclosed,United States of America (USA),4 - 7 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/policy-enforcement-manager-youtube-trust-and-safety-google-united-states-of-america-usa-4-7-years-jobid-aoJ2gEhV4rJzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,4,5
"Senior Solutions Architect, Amazon Leo Global Expansion",Amazon,"Technical Integration Expertise, Communication Skills, Cloud Environment Knowledge, Data Analytics Management, Problem Solving Skills",Not disclosed,Bengaluru,10 - 13 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/senior-solutions-architect-amazon-leo-global-expansion-amazon-bengaluru-10-13-years-jobid-v0__SLASH__kExle9gVzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,10,5
"Software Development Engineer, Shipment Optimization, Shipment Optimization",Amazon,"Cloud Based Services, Object Oriented Design, Big Data Analytics, AI Driven Automation, Distributed Systems",Not disclosed,Hyderabad,3 - 5 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/software-development-engineer-shipment-optimization-shipment-optimization-amazon-hyderabadsecunderabad-3-5-years-jobid-SliLk3BckDNzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,3,5
"Senior Consultant, Advisors & Consulting Services, Marketing",Master Card,"Digital Performance Marketing, Data Analytics Expertise, MarTech Solutions, Consumer Behavior Analysis, Strategic Marketing Consultancy",Not disclosed,Singapore,5 - 10 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/senior-consultant-advisors-consulting-services-marketing-master-card-singapore-australia-5-10-years-jobid-64LqBthwmvxzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
"Strategy And Operations Analyst, Gtm (Fixed-Term Contract)",Google,"Data Analytics Expertise, Strategic Decision Making, Cross Functional Collaboration, Presentation Skills, Dashboarding Tools Knowledge",Not disclosed,Germany,4 - 7 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/strategy-and-operations-analyst-gtm-fixed-term-contract-google-germany-4-7-years-jobid-d5GxQS5__SLASH__UGpzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,4,5
"Digital Marketing Strategist, Customer Success Acceleration (English, Mandarin)",Google,"Digital Marketing Strategy, Client Relationship Management, Data Analytics Proficiency, Cross Functional Collaboration, Campaign Measurement",Not disclosed,China,2 - 5 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/digital-marketing-strategist-customer-success-acceleration-english-mandarin-google-china-2-5-years-jobid-IytQmzMMdlZzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,2,5
Process Innovation Professional-Record To Report,Ibm,"Financial Analysis, Client Relationship Management, Process Improvement Techniques, Team Leadership Skills, Data Analytics Proficiency",Not disclosed,Bengaluru,1 - 2 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/process-innovation-professional-record-to-report-ibm-bengaluru-1-2-years-jobid-__SLASH__oF__SLASH__V82GTcJzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
"Red Teaming Analyst, Trust And Safety, Youtube",Google,"Red Teaming Strategy, Data Analytics Expertise, Problem Solving Skills, AI Safety Perspectives, Communication Proficiency",Not disclosed,United States of America (USA),7 - 10 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/red-teaming-analyst-trust-and-safety-youtube-google-united-states-of-america-usa-7-10-years-jobid-x5LDOOaVqklzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,7,5
"Data Infrastructure Lead, Partner And User Analytics",Google,"SQL Coding Expertise, Python Programming Skills, Data Analytics Experience, ETL Tools Knowledge, Stakeholder Management",Not disclosed,Other City(s) in New York,5 - 7 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/data-infrastructure-lead-partner-and-user-analytics-google-other-citys-in-new-york-5-7-years-jobid-9DEnw5AWLd9zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
"Associate Managing Consultant, Advisors & Consulting Services, Marketing",Master Card,"Digital Marketing Strategies, Data Analytics Implementation, Client Account Management, Campaign Execution Management, Communication & Presentation",Not disclosed,Argentina,5 - 8 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/associate-managing-consultant-advisors-consulting-services-marketing-master-card-argentina-5-8-years-jobid-b6G9klnan6xzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
"Senior Analyst, Content Safety, Trust And Safety",Google,"Data Analytics Expertise, SQL Proficiency, Machine Learning Knowledge, Problem Solving Capabilities, Written Communication Skills",Not disclosed,Seattle,4 - 7 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/senior-analyst-content-safety-trust-and-safety-google-seattle-4-7-years-jobid-GZhdscMGLbFzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,4,5
"Director, Scaled Customer Success",Barracuda,"Customer Success Strategy, Data Analytics Expertise, Leadership Experience, Digital Engagement Channels, Cross Functional Collaboration",Not disclosed,Remote,8 - 10 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/director-scaled-customer-success-barracuda-remote-8-10-years-jobid-XRc3Zv7nVz9zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,8,5
"Technology Specialist, Communications",Google,"Data Analytics Skills, Technical Project Management, AI Implementation Expertise, Dashboard Development, Cross Functional Collaboration",Not disclosed,Other City(s) in New York,4 - 7 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/technology-specialist-communications-google-other-citys-in-new-york-san-francisco-4-7-years-jobid-GJURx__SLASH__jUQBlzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,4,5
"Customer Engineer, Platform, Sled, Google Public Sector",Google,"Cloud Native Architecture, Stakeholder Engagement, Technical Solutions Sales, Programming And Debugging, Data Analytics Expertise",Not disclosed,Other City(s) in New York,10 - 13 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/customer-engineer-platform-sled-google-public-sector-google-other-citys-in-new-york-albany-10-13-years-jobid-HF0PlwNGujlzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,10,5
"Ai Sales Specialist, Google Cloud",Google,"AI Technology Sales, Cloud Solutions Expertise, Business Case Development, Relationship Management, Data Analytics Sales",Not disclosed,Sweden,7 - 10 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/ai-sales-specialist-google-cloud-google-sweden-denmark-finland-norway-7-10-years-jobid-jQRsQ6chsQBzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,7,5
"Ai Sales Specialist, Startups (Mandarin)",Google,"Enterprise Technology Sales, Cloud Data Analytics, AI/ML Knowledge, Business Case Modeling, Mandarin Communication",Not disclosed,Singapore,7 - 10 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/ai-sales-specialist-startups-mandarin-google-singapore-7-10-years-jobid-SMUK__SLASH__HThLzBzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,7,5
"Ai Sales Specialist, Financial Services",Google,"AI Sales Expertise, Cloud Technology Knowledge, Business Case Development, Stakeholder Management, Data Analytics Proficiency",Not disclosed,Australia,10 - 13 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/ai-sales-specialist-financial-services-google-australia-10-13-years-jobid-JuH34UVixsxzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,10,5
"Director, Scaled Customer Success",Barracuda,"Customer Success Strategy, Data Analytics Expertise, Cross Functional Collaboration, Leadership And Governance, Commercial Acumen",Not disclosed,Remote,8 - 11 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/director-scaled-customer-success-barracuda-remote-8-11-years-jobid-FrfiBzi9Lx5zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,8,5
Aml- Governance,Vkonnect,"AML Compliance Knowledge, Regulatory Reporting Experience, Data Analytics Skills, Audit Management Expertise, Stakeholder Coordination",Not disclosed,Mumbai,6 - 10 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/aml-governance-vkonnect-mumbai-6-10-years-jobid-AKrpfTZUxepzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,6,5
Senior Executive - Analytics & Mis,Infinity Group,"MIS Reporting Expertise, Advanced Excel Skills, Database Management, Data Analytics Proficiency, Excellent Presentation Skills",Not disclosed,Noida/Greater Noida,3 - 6 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/senior-executive-analytics-mis-infinity-group-noidagreater-noida-3-6-years-jobid-8ZZjAIDaXeBzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,3,5
Soc  (Sme - Vapt),Codec Networks,"Data Analytics Methodologies, SIEM Administration, Security Analytics Monitoring, Problem Solving Skills, Communication And Documentation",Not disclosed,Noida/Greater Noida,1 - 2 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/soc-sme-vapt-codec-networks-noidagreater-noida-1-2-years-jobid-rTgyHHbz8ENzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
"Strategy And Operations Lead, Apac Youtube, Business Intelligence",Google,"Data Analytics Expertise, Business Strategy Development, Project Management Skills, Stakeholder Communication, Performance Tracking Frameworks",Not disclosed,Singapore,6 - 9 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/strategy-and-operations-lead-apac-youtube-business-intelligence-google-singapore-6-9-years-jobid-AKo6yvfRNxxzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,6,5
"Product Engineer, Arm Servers And Storage Systems",Google,"Design For Manufacturing, Electrical Devices Experience, Root Cause Analysis, Quality And Reliability, Data Analytics",Not disclosed,Taiwan,5 - 10 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/product-engineer-arm-servers-and-storage-systems-google-taiwan-5-10-years-jobid-vTg6zU2zHvFzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
"Account Manager, Google Public Sector Finance, Lcs (English, Spanish)",Google,"Client Relationship Management, Digital Marketing Campaigns, Data Analytics Expertise, Bilingual Communication, Consultative Sales Approach",Not disclosed,Argentina,2 - 5 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/account-manager-google-public-sector-finance-lcs-english-spanish-google-argentina-2-5-years-jobid-lu2CidIl5vxzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,2,5
